id,title,platform,link,changed,old_used_ingredients,new_used_ingredients,added_ingredients,removed_ingredients,llm_raw_ingredients,unmapped_ingredients,error,content_preview
1365,[이연복] 튀기지 않고 건강하게 쪄서먹는 중식닭봉찜!,youtube(인플루언서),https://www.youtube.com/watch?v=Sw7Bkf6z5Kw,Y,"간장,고추,굴소스,다진마늘,닭날개,닭봉,두부,마늘,맛술,설탕,올리고당,청양고추,파,파프리카,후추","간장,굴소스,다진마늘,닭날개,맛술,설탕,올리고당,청양고추,파,파프리카,후추",,"고추,닭봉,두부,마늘","닭날개, 두부튀김, 대파, 다진 마늘, 맛술, 올리고당, 굴소스, 간장, 설탕, 홍피망, 청양고추, 후춧가루, 물","두부튀김, 물",,"《재료》
닭날개, 두부튀김, 대파, 다진 마늘, 맛술, 올리고당, 굴소스, 간장, 설탕, 홍피망, 청양고추, 후춧가루

《만드는 법》
1. 닭날개(8개)는 이등분한 후 양념이 잘 배도록 앞뒤로 칼집을 내주세요. 
2. 볼에 간장 2스푼, 맛술 3스푼, 굴소스 2스푼, 올리고당 3스푼, 설탕 1스푼, 후춧가루 약간, 물 50ml를 넣고 잘 섞어주세요. 
3. 손질한 닭에 2의 양념장을 3스푼 덜어 넣고 조물조물 버무려 잠시 두세요.
4. 2의 양념장에 다진 마늘 3스푼을 넣고 홍피망 1/4개, 대파(흰 부분) 1대, 청양고추 2개를 잘게 썰어 넣어주세요.
5. 찜용 그릇을 준비해 닭을 담고 가운데 두부튀김을 넣은 후 4의 양념장을 골고루 올려 찜기에 넣고 15분간 쪄 주면 중식닭봉찜 완성~!"
1349,[이연복] 설날 떡국떡 활용법! 쫄깃하고 매콤한 어향떡볶음!,youtube(인플루언서),https://www.youtube.com/watch?v=uXxs-Ha3SSk,Y,"간장,고춧가루,굴소스,다진마늘,당근,돼지고기,두반장,떡국떡,마늘,설탕,식용유,파프리카","간장,고춧가루,굴소스,다진마늘,당근,돼지고기,두반장,떡국떡,설탕,식용유,파,파프리카",파,마늘,"떡국떡, 돼지고기, 당근, 파, 청피망, 고춧가루, 간장, 두반장, 굴소스, 식용유, 다진 마늘, 설탕, 물",물,,"《재료》
떡국떡, 돼지고기(다짐육), 당근, 파, 청피망, 고춧가루, 간장, 두반장, 굴소스, 식용유, 다진 마늘, 설탕 

《만드는 법》
1. 떡국떡(400g)은 물에 담가 불려주세요.
2. 파는 흰 대부분을 준비해 송송 썬 다음 다진 마늘 1스푼과 함께 준비하세요.
3. 당근은 편으로 썬 다음(3조각 정도) 잘게 썰어 준비하세요. 
4. 팬에 식용유(4스푼)를 두르고 준비한 파와 다진 마늘, 당근을 넣어 살짝 볶다가 향이 올라오면 돼지고기 다짐육(100g)을 넣고 볶아주세요.
5. 돼지고기가 거의 익으면 간장(1스푼)을 넣고 향이 올라오면 고춧가루(1/2스푼), 물(200ml)을 차례로 넣은 후 두반장, 굴소스, 설탕을 1스푼씩 넣고 불린 떡을 넣어 끓여주세요.
6. 떡이 부드러워지고 소스가 걸쭉해지면 청피망을 잘게 썰어 넣어주세요.
7. 살짝 저어 그릇에 담아내면 어향 떡볶음 완성~!"
1366,[이연복] 반찬이 필요없는 맛! 밥과 함께 먹는 새송이청경채볶음,youtube(인플루언서),https://www.youtube.com/watch?v=ciRVh34y04g,Y,"간장,굴소스,다진마늘,마늘,버섯,새송이버섯,소금,송이버섯,식용유,전분,청경채,파,후추","간장,굴소스,마늘,새송이버섯,소금,식용유,전분,청경채,파,후추",,"다진마늘,버섯,송이버섯","청경채, 새송이버섯, 대파, 마늘, 굴소스, 간장, 소금, 후춧가루, 전분, 물, 식용유",물,,"《재료》
청경채, 새송이버섯, 대파, 마늘, 굴소스, 간장, 소금, 후춧가루, 전분, 물

《만드는 법》
1. 새송이버섯(2개)은 세로로 반을 가른 후 얇게 썰어주세요.
2. 청경채(5개)는 먹기 좋게 밑동 부분을 2~3등분으로 잘라주세요.
3. 끓는 물에 소금을 약간 넣고 새송이버섯을 넣어주세요. 물이 다시 끓어오르면 청경채를 넣고 살짝 데친 후 새송이버섯과 함께 체에 밭쳐 건져주세요. 
4. 팬에 식용유를 두르고 큼직하게 썬 대파(흰 부분 1/2대)와 다진 마늘 1스푼을 넣고 볶다가 데친 새송이버섯과 청경채를 넣어주세요. 
5. 4에 소금 한 꼬집, 간장 1스푼을 넣고 볶다가 물 200ml를 붓고 후춧가루를 뿌린 후 굴소스 1.5스푼을 넣어주세요.
6. 국물이 보글보글 끓으면 전분물(전분 1스푼, 물 2스푼을 풀어서 준비)을 붓고 잘 저어주세요.
7. 국물이 걸쭉해질 때 불을 끄고 그릇에 담아내면 새송이 청경채볶음 완성~!"
1367,[이연복] 색다른 재료로 맛있고 건강하게 중국가정식두부전골!,youtube(인플루언서),https://www.youtube.com/watch?v=QRfidA8jmsQ,Y,"간장,굴소스,다진마늘,당면,두부,마늘,배추,버섯,액젓,팽이버섯,황다랑어,후추","간장,굴소스,다진마늘,배추,액젓,파,팽이버섯,후추",파,"당면,두부,마늘,버섯,황다랑어","두부튀김, 두부피튀김, 양조간장, 굴소스, 참치액, 팽이버섯, 다진 마늘, 배추, 파, 실당면, 후춧가루, 물, 배춧잎, 두부피","두부튀김, 두부피튀김, 실당면, 물, 배춧잎, 두부피",,"《재료》
두부튀김, 두부피튀김, 양조간장, 굴소스, 참치액, 팽이버섯, 다진 마늘, 배추, 파, 실당면, 후춧가루

《만드는 법》
1. 냄비에 물(1200ml)을 붓고 참치액(3스푼), 굴소스(4스푼), 간장(2스푼)을 넣고 섞은 후 다진 마늘(1스푼)을 넣으세요.
2. 배춧잎(5장)은 굵직하게 썰고, 두부피는 반으로 잘라 준비하세요.
3. 1에 배춧잎, 팽이버섯, 실당면을 넣고 보글보글 끓으면 두부튀김(20알)을 넣고 끓이다가 후춧가루를 뿌려주세요.
4. 배춧잎이 익으면 두부피튀김을 넣고 송송썬 파를 올려 완성~!"
1369,[이연복] 이보다 더 간단할 수 없다! 초간단 고추잡채!,youtube(인플루언서),https://www.youtube.com/watch?v=t_cVTSD92aI,Y,"고추,버섯,식용유,양파,파프리카,팽이버섯,표고버섯","식용유,양파,파프리카,팽이버섯,표고버섯",,"고추,버섯","고추잡채 소스, 고기, 청피망, 홍피망, 양파, 표고버섯, 팽이버섯, 꽃빵, 식용유","고추잡채 소스, 고기, 꽃빵",,"《재료》
요리킥(고추잡채 소스), 고기, 청피망, 홍피망, 양파, 표고버섯, 팽이버섯, 꽃빵


《만드는 법》
1. 꽃빵은 찜기에 넣고 약 6~7분간 쪄주세요. 
2. 양파(1/4개)와 표고버섯(4개)은 채썰고, 청피망(2개), 홍피망(1/2개)은 반으로 잘라 흰 속대 부분을 떼어내고 채썰어 준비하세요. 팽이버섯(1/2봉)은 밑동을 잘라 준비하세요.   
3. 팬에 식용유를 3스푼 두른 후 양파를 먼저 넣고 고기를 넣어 볶아주세요. 그래야 고기가 팬에 달라붙지 않아요. 
4. 고기가 익으면 2의 나머지 준비한 채소를 넣고 볶아주세요. 
5. 채소가 익으면 요리킥 소스를 넣고 볶은 후 접시에 담아주세요. 
6. 마지막에 찐 꽃빵을 함께 내면 초간단 고추잡채 완성~!"
1377,[이연복] 고기? 전복? 감칠맛 폭발! 새송이 어향버섯!,youtube(인플루언서),https://www.youtube.com/watch?v=V3C1XEv72WE,Y,"간장,고추,고춧가루,굴소스,다진마늘,두반장,마늘,버섯,새송이버섯,설탕,송이버섯,식용유,양파,전분,청경채,청양고추,파,파프리카","간장,고춧가루,굴소스,다진마늘,두반장,새송이버섯,설탕,식용유,양파,전분,청경채,청양고추,파,파프리카",,"고추,마늘,버섯,송이버섯","청경채, 새송이버섯, 다진 마늘, 대파, 청피망, 홍피망, 양파, 청양고추, 간장, 설탕, 두반장, 굴소스, 식용유, 물, 전분, 고춧가루",물,,"《재료》
새송이버섯, 청경채, 다진 마늘, 대파, 청피망, 홍피망, 양파, 청양고추, 간장, 설탕, 두반장, 굴소스, 식용유

《만드는 법》
1. 청경채(5개)는 1/4등분한 후 끓는물에 살짝 데쳐 찬물에 담가주세요.
2. 새송이버섯(3개)은 기둥 부분을 두툼하게 썰어서(3등분 정도) 양면에 칼집을 내주세요. 
3. 2의 새송이버섯에 물을 적신 후 전분을 골고루 묻혀 주세요.
4. 새송이버섯의 갓 부분과 청피망(1/3개), 홍피망(1/3개), 대파(1대), 청양고추(1개)는 잘게 썰어 준비하세요.
5. 팬에 새송이버섯이 반쯤 잠길 정도의 식용유를 붓고 전분을 묻힌 새송이버섯을 넣은 후 양면을 고루 익혀 노릇해지면 꺼내주세요.
6. 식용유가 남아있는 팬에(식용유 7스푼 정도) 썰어둔 파와 다진 마늘을 넣고 볶다가 고춧가루(1스푼), 간장(1스푼), 나머지 야채를 넣고 물(250ml), 두반장(1스푼), 설탕(1스푼), 굴소스(2스푼)를 넣고 끓여주세요.
7. 마지막에 전분 1스푼, 물"
1368,[이연복] 새콤달콤 칠리소스와 탱글한 새우로 간단 칠리새우 완성!,youtube(인플루언서),https://www.youtube.com/watch?v=Cec9dAHaSo4,ERROR,"고추,고추기름,굴소스,다진마늘,당근,마늘,새우,설탕,식초,전분,청양고추,칠리,토마토","고추,고추기름,굴소스,다진마늘,당근,마늘,새우,설탕,식초,전분,청양고추,칠리,토마토",,,,,HTTP 429,"《재료》
새우, 토마토케첩, 굴소스, 식초, 설탕, 물, 당근, 파, 다진 마늘, 전분

《만드는 법》
1. 냄비에 물 300ml를 붓고 불을 끈 상태에서 설탕 4스푼, 토마토케첩 5스푼, 식초 3스푼, 굴소스 1스푼을 넣고 잘 저은 후 간을 보세요. 기호에 따라 매운 맛을 좋아하면 고추기름이나 청양고추를 넣어도 좋아요. 
2. 1에 전분 2스푼을 넣고 가루가 덩어리지지 않도록 잘 풀어주세요.
3. 냉동 새우는 해동시키고(작은 것 30마리 정도), 파, 당근, 마늘은 잘게 썰어서 준비하세요.
4. 2의 냄비에 불을 켜고 바로 해동한 새우를 넣고, 3의 야채를 넣고 끓여주세요. 소스가 묽을 경우 전분1:물2 비율로 갠 다음 살짝 뿌려주면서 농도를 맞추세요.
5. 소스가 걸쭉해질 때 불을 끄고 그릇에 담아내면 초간단 칠리새우 완성~!"
1370,[이연복] 케첩에 계란 볶음밥은 진리! 중화오므라이스!,youtube(인플루언서),https://www.youtube.com/watch?v=EVUXjEHukPw,ERROR,"달걀,당근,소금,식용유,양파,완두콩,토마토,파,햇반","달걀,당근,소금,식용유,양파,완두콩,토마토,파,햇반",,,,,HTTP 429,"《재료》
계란, 즉석밥, 맛소금, 토마토케첩, 당근, 양파, 대파, 완두콩

《만드는 법》
1. 즉석밥은 포장 뚜껑을 벗겨내고 전자레인지에 2분간 돌려주세요.
2. 볼에 계란(2개)과 맛소금을 약간 넣고 잘 풀어주세요.
3. 팬에 식용유를 두르고 달궈지면 키친타월로 기름을 살짝 닦아주세요. 팬에 식용유가 흐르지 않고 약간 묻어있는 정도가 좋아요. 
4. 3의 팬에 계란물을 부어 얇게 부친 후 떼어내어 식혀주세요. 남은 계란물은 밥 볶을 때 사용하도록 달걀 1개를 더 풀어 준비해 주세요. 
5. 양파, 당근, 대파는 잘게 썰어주세요.
6. 팬에 식용유(2스푼)를 두르고 4의 계란물을 부은 다음 나무 주걱으로 저어가며 반쯤 익으면 즉석밥을 섞은 후 맛소금을 1/5스푼 정도 넣고 볶아주세요. 이때 밥을 팬에 넓게 펴면서 살짝 타는 듯할 정도로 볶아주세요. 밥의 수분이 날아가고 포슬포슬해지면 준비한 야채와 완두콩을 넣고 볶아주세요. 
7. 야채가 익으면 토마토케첩 3스푼을 넣고 섞어주세요."
1373,[이연복] 부드러운 식감이 일품! NEW 계란덮밥!,youtube(인플루언서),https://www.youtube.com/watch?v=CgJfi-TqAMQ,ERROR,"간장,굴소스,달걀,버섯,설탕,전분,파,팽이버섯,햇반","간장,굴소스,달걀,버섯,설탕,전분,파,팽이버섯,햇반",,,,,HTTP 429,"《재료》
계란, 즉석밥, 굴소스, 양조간장, 크래미, 팽이버섯, 대파, 설탕, 전분

《만드는 법》
1. 즉석밥은 포장 뚜껑을 벗겨내고 전자레인지에 2분간 돌려주세요.
2. 팬에 물 400ml, 간장 1스푼, 굴소스 3스푼, 설탕 1/2스푼을 넣고 섞은 후 맛을 봐주세요. 살짝 짭짤한 맛이 나면 적당해요.
3. 볼에 팽이버섯, 크래미(3조각 분량을 결대로 찢어서 준비), 계란 3개를 넣고 잘 섞어주세요.
4. 2에 전분 2스푼을 넣고 섞은 후 불에 올려 잘 저어가며 눌어붙지 않게 끓여주세요.
5. 보글보글 끓기 시작하면 3을 한꺼번에 붓고 나무 주걱으로 천천히 밀어주듯 살살 섞어주세요. 중간에 불을 약하게 줄여 다시 살살 섞어가며 익혀주세요.
6. 접시에 즉석밥을 담고 5를 부은 후 대파를 송송 썰어 내면 뉴계란덮밥 완성~!"
1374,[이연복] 계란+계란! 초간단 5분 계란 볶음밥!,youtube(인플루언서),https://www.youtube.com/watch?v=wVE5Sw61yDE,ERROR,"굴소스,달걀,당근,식용유,파,햇반","굴소스,달걀,당근,식용유,파,햇반",,,,,HTTP 429,"《재료》
계란, 즉석밥, 굴소스, 파, 당근, 식용유

《만드는 법》
1. 즉석밥은 포장 뚜껑을 벗겨내고 전자레인지에 2분간 돌려주세요.
2. 팬에 식용유를 3스푼 정도 넉넉히 두르고 계란 프라이를 2개 만들어 주세요. 이때 기름에 약간 튀기듯이 바싹 부쳐주세요(노른자도 완전히 익혀주세요).
3. 당근과 파는 잘게 썰고 바싹 부친 계란 프라이도 잘게 썰어 준비하세요.
4. 달군 팬에 달걀 1개를 넣고 고루 저어가며 익혀 스크램블이 되면 데운 즉석밥을 넣어주세요.
5. 밥과 계란이 잘 섞이도록 골고루 볶아주세요. 볶는 과정에서 고소함이 살아나면서 수분이 증발해서 식감과 향이 좋아져요. 
6. 5에 준비한 당근, 파, 계란을 넣고 볶다가 굴소스 1스푼을 넣어주세요.
7. 밥과 굴소스가 잘 어우러지게 볶은 후 접시에 담아내면 더블계란볶음밥 완성~!"
1380,"[이연복] 비법  공개! 소고기 덮밥, 이보다 더 부드러울 순 없다!",youtube(인플루언서),https://www.youtube.com/watch?v=-Jz3CR8uUto,ERROR,"간장,고추,굴소스,다진마늘,달걀,마늘,버섯,부챗살,설탕,소고기,식용유,양파,전분,쪽파,청양고추,파,팽이버섯,햇반,후추","간장,고추,굴소스,다진마늘,달걀,마늘,버섯,부챗살,설탕,소고기,식용유,양파,전분,쪽파,청양고추,파,팽이버섯,햇반,후추",,,,,HTTP 429,"《재료》
부채살, 배춧잎, 양파, 파, 마늘, 팽이버섯, 계란, 쪽파, 청양고추, 굴소스, 간장, 전분, 설탕, 식용유, 후춧가루, 즉석밥

《만드는 법》
1. 부채살(200g)은 간장(2스푼)을 넣고 조물조물 무쳐주세요. 
2. 볼에 달걀 2개를 풀어 준비하세요.
3. 부채살에 전분 1 1/2스푼, 달걀물 2스푼을 넣고 조물조물 무친 후 식용유 1스푼을 넣고 무쳐주세요.
4. 대파(1/3대)는 송송 썰고, 양파(1/4개)와 배춧잎(2장)은 채썰고, 청양고추(1개)는 얇게 썰어주세요. 다진 마늘(1스푼)과 팽이버섯도 준비해 주세요. 
5. 즉석밥은 포장 뚜껑을 벗겨내고 전자레인지에 2분간 돌려주세요.
6. 팬에 식용유(4스푼)를 두르고 재워둔 넣고 부채살을 볶다가 파, 마늘, 청양고추를 넣고 볶아주세요. 
7. 간장(2스푼)과 나머지 채소를 넣고 볶다가 후춧가루를 뿌린 후 물(200ml), 굴소스(1스푼), 설탕(1/2스푼), 쪽파를 넣고 달걀물 풀어둔 것을 살짝 부어주세요. 이때 "
1381,[이연복] 미국대표배달중식! 로메인(Lo Mein),youtube(인플루언서),https://www.youtube.com/watch?v=hQTq6Fl5jQM,ERROR,"간장,노추,다진마늘,당근,돼지고기,라면,마늘,버섯,상추,새우,설탕,소고기,숙주나물,식용유,양파,청경채,치킨튀김가루,표고버섯","간장,노추,다진마늘,당근,돼지고기,라면,마늘,버섯,상추,새우,설탕,소고기,숙주나물,식용유,양파,청경채,치킨튀김가루,표고버섯",,,,,HTTP 429,"《재료》
라면, 식용유, 청경채, 표고버섯, 배춧잎, 양파, 당근, 숙주, 새우, 다진 마늘, 진간장, 치킨파우더, 설탕, 노추간장

《만드는 법》
1. 끓는물에 라면을 2개 넣고 80% 정도만 익혀주세요.
2. 익힌 라면은 체에 밭쳐 찬물에 헹구지 말고 물기만 뺀 후 널찍한 트레이에 담아 펼쳐 주세요. 
3. 면에 식용유를 골고루 두른 후 기름이 코핑되도록 손으로 섞어주세요. 이 때 수분이 날아가도록 손선풍기를 틀어 놓고 손으로 면을 골고루 섞어가며 식혀주세요. 
4. 청경채(1개)는 먹기 좋게 3~4등분하고, 표고버섯(1~2개)은 슬라이스하세요. 배춧잎(2장)과 양파(1/2개)는 채썰어 준비하세요. 당근은 얇게 비스듬히 슬라이스해서 3조각 정도만 채썰어 준비하세요.
5. 새우는 데친 후 체에 밭쳐 물기를 빼두세요. 새우 대신 쇠고기나 돼지고기를 넣어 응용해도 좋아요. 
6. 볼에 물 3큰술, 진간장 1큰술, 치킨파우더 1작은술, 설탕 1큰술, 노추간장 1작은술을 넣고 섞어주세요."
1382,[이연복] 아메리칸 중식! 소고기볶음쌀국수!,youtube(인플루언서),https://www.youtube.com/watch?v=c7ToX2Svnag,ERROR,"간장,굴소스,노추,다진마늘,두유,마늘,면,설탕,소고기,소면,숙주나물,식용유,쌀국수면,양파,우삼겹,쪽파,후추","간장,굴소스,노추,다진마늘,두유,마늘,면,설탕,소고기,소면,숙주나물,식용유,쌀국수면,양파,우삼겹,쪽파,후추",,,,,HTTP 429,"《재료》
쌀국수면(폭 1cm), 우삼겹, 숙주, 쪽파, 양파, 다진 마늘, 진간장, 노추간장(노두유), 굴소스, 설탕, 후춧가루, 식용유

《만드는 법》
1. 쌀국수면(200g)은 물에 한 시간 동안 담가 불려주세요.
2. 쪽파는 3~4cm 길이로 썰고, 양파는 채썰어 준비하세요.   
3. 팬에 식용유 3큰술을 두르고 우삼겹(100g)을 넣어 볶다가 기름이 나오면 불린 쌀국수를 넣어 살짝 볶아주세요.
4. 볶은 우삼겹과 쌀국수를 체에 밭친 후 양념장을 만들어 주세요. 볼에 진간장 3큰술, 노추간장 2큰술, 설탕 1큰술, 굴소스 1큰술, 후춧가루(한꼬집)를 넣고 섞으세요(양념장은 쌀국수 200g일 때 3큰술 넣으면 적당해요). 
5. 쌀국수를 볶았던 팬에 식용유 1큰술을 두르고 다진 마늘을 넣고 볶다가 채썬 양파를 넣어 향이 날 정도로만 살짝 볶으세요. 
6. 5에 볶아둔 우삼겹과 쌀국수를 넣고 만들어둔 양념장 3큰술을 넣고 잘 볶아주세요. 
7. 면에 양념장이 스며들어 색깔이 나면"
1383,꼭 봐야 하는 계란요리 모음 10가지!! 정말 맛있습니다! 꼭 시도해 보세요!,youtube(인플루언서),https://www.youtube.com/watch?v=9PcShDLs92g,Y,"가지,달걀,만두,삼각김밥,새송이버섯,새우,시금치,애호박,참치마요,호박,황다랑어","김,달걀,마요네즈,만두,새송이버섯,새우,시금치,애호박,호박,황다랑어","김,마요네즈","가지,삼각김밥,참치마요","계란, 시금치, 토르티야, 참치, 마요네즈, 밥, 김, 새송이버섯, 카츠, 애호박, 새우, 만두, 핫도그, 우동, 플랫 브레드, 야채, 단호박, 케이크","토르티야, 밥, 카츠, 핫도그, 우동, 플랫 브레드, 야채, 케이크",,"계란이 들어간 맛있는 요리 10가지 모음입니다. 한번 만들어 보세요. 정말 맛있습니다. 원본 영상 파일 링크는 아래와 같습니다.

1. 계란 시금치 토르티야
https://youtu.be/9qKduoMjuNA

2. 계란 참치마요 삼각김밥
https://youtu.be/yBLSFvX9BG0

3. 새송이 카츠
https://youtu.be/JUngah9qTBI

4. 애호박 새우 만두
https://youtu.be/5Kc16Sll7kE

5. 계란말이 김밥 핫도그
https://youtu.be/sRPZNlEHLHs

6. 계란찜 우동
https://youtu.be/g81kBsXrB6g

7. 계란말이 꼬마 김밥
https://youtu.be/F6opP0DlUmY

8. 플랫 브레드
https://youtu.be/YWxPqKmnH9Q

9. 계란 야채 덮밥
https://youtu.be/SJaTLHuEHKw

10. 전자레인지 단호박 케이크
https://youtu.be/RidmoOU"
1384,놀라운 양배추 계란 요리!!  다들 너무 맛있대요! 이렇게 까지 인기 있을 줄 몰랐어요!,youtube(인플루언서),https://www.youtube.com/watch?v=UDHg-Wq1Hcs,Y,"달걀,마요네즈,배추,베이컨,상추,소금,양배추,치즈,토마토,후추","꿀,달걀,마요네즈,베이컨,상추,소금,양배추,치즈,토마토,후추",꿀,배추,"양배추, 토마토, 상추, 치즈, 베이컨, 계란, 머스터드, 스리랏차 소스, 마요네즈, 꿀, 소금, 후추","머스터드, 스리랏차 소스",,"양배추 안 먹는 사람도 반하는 건강하고 맛있는 양배추 계란 부리토입니다. 

재료 : 
1. 양배추
2. 토마토
3. 상추
4. 치즈
5. 베이컨
6. 계란
7. 머스터드, 스리랏차 소스, 마요네즈, 꿀, 소금, 후추

시청해주셔서 감사합니다."
1390,10가지 놀라운 두부 요리!! 두부의 변신! 두부로 다양한 요리를 만들어 보세요!,youtube(인플루언서),https://www.youtube.com/watch?v=rqglS9uCbDQ,Y,"달걀,두부,라면,버섯,순두부,스팸,피자","달걀,두부,라면,라이스페이퍼,버섯,순두부,스팸,황다랑어","라이스페이퍼,황다랑어",피자,"두부, 스팸, 순두부, 버섯, 브라우니, 계란, 라면, 라이스페이퍼, 참치, 밥","브라우니, 밥",,"두부로 다양한 요리를 만들어보세요. 정말 건강하고 맛있는 요리가 만들어집니다. 두부요리 모음집입니다. 원본 영상 링크는 아래와 같습니다. 

1. 두부 피자
https://youtu.be/sqA4G_KzESg

2. 스팸 두부가스
https://youtu.be/YKK17C5oM0k

3. 순두부 그라탕
https://youtu.be/oRYoQrI3UCE

4. 버섯 두부 조림
https://youtu.be/wa0UvD1fa_o

5. 두부 브라우니
https://youtu.be/Llu7ohCvlyI

6. 계란 순두부 라면
https://youtu.be/2rBl-c79YBE

7. 두부 팝콘
https://youtu.be/jdLGR0XS0A8

8. 라이스페이퍼 두부전
https://youtu.be/j8lirWYCSR8

9. 참치 순두부 찌개
https://youtu.be/_Yb6e02y4LY

10.  밥 없는 삼각김밥 (두부 삼각김밥)
https://youtu.be/zijyKr"
1385,초!초!초!간단! 에어프라이어 계란요리!! 그릇도 필요 없어요!! 간단하고 맛있게!,youtube(인플루언서),https://www.youtube.com/watch?v=HvKvnkEUDT4,Y,"달걀,베이컨,시금치,치즈,토마토,파슬리","달걀,베이컨,시금치,토마토,파슬리",,치즈,"시금치, 방울토마토, 파슬리, 계란, 베이컨, 모차렐라 치즈",모차렐라 치즈,,"15분이면 식사가 준비됩니다. 건강하고 맛있는 프리타타 스타일 초간단 레시피입니다. 그릇도 필요 없어요. 한번 만들어 보세요. 

재료 : 
1. 시금치
2. 방울토마토
3. 파슬리 (선택)
4. 계란
5. 베이컨 (선택)
6. 모차렐라 치즈 (선택)

시청해주셔서 감사합니다."
1391,NO 밀가루!! 겉바속촉 애호박 새우 만두!!깜짝 놀라게 맛있어요,youtube(인플루언서),https://www.youtube.com/watch?v=5Kc16Sll7kE,Y,"간장,감자,감자전분,고추,김가루,다진마늘,달걀,당근,마늘,만두,밀가루,부침가루,새우,소금,애호박,양파,전분,청양고추,튀김가루,파,페퍼,호박,후추","간장,감자전분,다진마늘,달걀,당근,새우,소금,애호박,양파,청양고추,파,후추",,"감자,고추,김가루,마늘,만두,밀가루,부침가루,전분,튀김가루,페퍼,호박","애호박, 당근, 양파, 대파, 청양고추, 새우, 감자전분, 계란, 소금, 후추, 크러쉬드 레드 페퍼, 다진 마늘, 간장",크러쉬드 레드 페퍼,,"애호박 당근 등 건강한 야채를 이용해 밀가루가 없는 맛있는 애호박 새우 만두를 만들어봤습니다. 정말 맛있으니 한번 만들어보세요.

재료 : 
1. 애호박
2. 당근
3. 양파
4. 대파
5. 청양고추 (선택)
6. 새우
7. 감자전분 (다른 전분이나 밀가루, 부침가루, 튀김가루 다 됨)
8. 계란
9. 소금, 후추, 크러쉬드 레드 페퍼, 다진 마늘, 간장

시청해주셔서 감사합니다."
1392,바삭한 치킨에 카레를 입히면!! 놀라운 맛! 치킨 카레의 혁명!,youtube(인플루언서),https://www.youtube.com/watch?v=8CzGlrSTiIY,N,"굴소스,마늘,소금,양파,우유,칠리,카레,후추","굴소스,마늘,소금,양파,우유,칠리,카레,후추",,,"기름, 치킨, 마늘, 양파, 밥, 카레, 소금, 후추, 칠리, 굴소스, 우유","기름, 치킨, 밥",,"적은 기름으로 바삭하고 향이 좋은 마늘 치킨 카레 볶은 밥입니다. 정말 맛있습니다.

재료 : 
1. 치킨
2. 마늘
3. 양파
4. 밥
5. 카레, 
6. 소금, 후추, 칠리, 굴소스, 우유

시청해주셔서 감사합니다."
1386,겉은 바사삭!! 속은 촉촉한!! 완벽한 초콜릿 도넛,youtube(인플루언서),https://www.youtube.com/watch?v=6NlKmukKUHc,Y,"달걀,도넛,밀가루,밀크초콜릿,빵가루,설탕,소금,중력분,초콜릿","다크초콜릿,달걀,밀크초콜릿,빵가루,설탕,소금",다크초콜릿,"도넛,밀가루,중력분,초콜릿","밀크초콜릿, 다크 초콜릿, 중력분 밀가루, 계란, 빵가루, 소금, 설탕",중력분 밀가루,,"정말 맛있어서 깜짝 놀랍니다. 바삭바삭 촉촉한 초콜릿 도넛입니다. 

재료 : 
1. 밀크초콜릿. 다크 초콜릿
2. 중력분 밀가루
3. 계란
4. 빵가루
5. 소금, 설탕

시청해주셔서 감사합니다."
1393,이렇게 만드니 두부가 정말 맛있답니다! 쉽고 맛있는 두부 요리!,youtube(인플루언서),https://www.youtube.com/watch?v=zijyKrx8VXg,Y,"간장,고추,굴소스,다진마늘,달걀,당근,두부,마늘,부추,소금,수수,스팸,옥수수,전분,치즈,후추","간장,고추,굴소스,다진마늘,달걀,당근,두부,부추,소금,스팸,옥수수전분,치즈,후추",옥수수전분,"마늘,수수,옥수수,전분","두부, 부추, 고추, 당근, 계란, 옥수수 전분, 다진마늘, 굴소스, 간장, 소금, 후추, 스팸, 치즈",,,"밥 없이 만들었는데 정말 맛있습니다. 한번 시도해보세요. 건강하고 맛있게 즐길 수 있습니다. 

재료 : 
1. 두부
2. 부추
3. 고추
4. 당근
5. 계란
6. 옥수수 전분
7. 다진마늘, 굴소스, 간장, 소금, 후추
8. 선택 : 스팸, 치즈

시청해주셔서 감사합니다."
1387,맛있는 계란말이가 통째로 들어가 계란말이 꼬마 김밥! 만들어 주면 다 감탄해요,youtube(인플루언서),https://www.youtube.com/watch?v=F6opP0DlUmY,Y,"김,깻잎,단무지,달걀,우엉,햄","김밥김,깻잎,단무지,달걀,우엉,햄",김밥김,김,"계란, 햄, 단무지, 우엉, 밥, 김밥용 김, 깻잎",밥,,"모양도 색감도 예쁘고 맛도 좋은 계란말이 꼬마 김밥입니다. 이번 주말 시도해 보세요.

재료 :
1. 계란
2. 햄
3. 단무지, 우엉
4. 밥
5. 김밥용 김
6. 깻잎
단무지, 우엉 대신에 


시청해주셔서 감사합니다."
